"","Fiscal.Year","SinceFirstFiscalYear","Pricing.Mechanism.sum","SubCustomer.component","ATLpolicy","Obligation.2014"
"897",2009-09-30,2.66849315068493,"Unlabeled","DLA","YOUNG",0
"898",2009-09-30,2.66849315068493,"Unlabeled","Additional
DoD
Components","YOUNG",-0.000168413455293354
"899",2009-09-30,2.75068493150685,"Combination","Army","YOUNG",0.471218260521758
"900",2009-09-30,2.75068493150685,"Combination","Navy","YOUNG",0.196697888016887
"901",2009-09-30,2.75068493150685,"Combination","Air Force","YOUNG",0.0574721237930288
"902",2009-09-30,2.75068493150685,"Combination","DLA","YOUNG",0.00118847404200043
"903",2009-09-30,2.75068493150685,"Combination","MDA","YOUNG",0.00277160960164538
"904",2009-09-30,2.75068493150685,"Combination","Additional
DoD
Components","YOUNG",0.0486817479432778
"905",2009-09-30,2.75068493150685,"Cost+","Army","YOUNG",1.01751741201559
"906",2009-09-30,2.75068493150685,"Cost+","Navy","YOUNG",1.50337896658368
"907",2009-09-30,2.75068493150685,"Cost+","Air Force","YOUNG",0.501570188936999
"908",2009-09-30,2.75068493150685,"Cost+","DLA","YOUNG",0.000367421519809483
"909",2009-09-30,2.75068493150685,"Cost+","MDA","YOUNG",0.172889419517212
"910",2009-09-30,2.75068493150685,"Cost+","Additional
DoD
Components","YOUNG",0.0344589801147435
"911",2009-09-30,2.75068493150685,"Fixed","Army","YOUNG",1.31148312315436
"912",2009-09-30,2.75068493150685,"Fixed","Navy","YOUNG",0.498264133513748
"913",2009-09-30,2.75068493150685,"Fixed","Air Force","YOUNG",0.577852536544707
"914",2009-09-30,2.75068493150685,"Fixed","DLA","YOUNG",0.10074177812297
"915",2009-09-30,2.75068493150685,"Fixed","MDA","YOUNG",0.00337803701017536
"916",2009-09-30,2.75068493150685,"Fixed","Military
Health","YOUNG",0.115585283589522
"917",2009-09-30,2.75068493150685,"Fixed","Additional
DoD
Components","YOUNG",0.107414402749513
"918",2009-09-30,2.75068493150685,"Time/Mat.","Army","YOUNG",0.513072856505737
"919",2009-09-30,2.75068493150685,"Time/Mat.","Navy","YOUNG",0.0151794584650357
"920",2009-09-30,2.75068493150685,"Time/Mat.","Air Force","YOUNG",0.133675107826369
"921",2009-09-30,2.75068493150685,"Time/Mat.","DLA","YOUNG",0.0083911275925525
"922",2009-09-30,2.75068493150685,"Time/Mat.","MDA","YOUNG",0.0112269525113661
"923",2009-09-30,2.75068493150685,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0166163263152197
"924",2009-09-30,2.75068493150685,"Unlabeled","Army","YOUNG",0.00054531168001732
"925",2009-09-30,2.75068493150685,"Unlabeled","Navy","YOUNG",0.0313818251894349
"926",2009-09-30,2.75068493150685,"Unlabeled","Air Force","YOUNG",-0.000977515198094826
"927",2009-09-30,2.75068493150685,"Unlabeled","DLA","YOUNG",0
"928",2009-09-30,2.75068493150685,"Unlabeled","Additional
DoD
Components","YOUNG",0.00106803392509201
"929",2009-09-30,2.83561643835616,"Combination","Army","YOUNG",0.537823509850617
"930",2009-09-30,2.83561643835616,"Combination","Navy","YOUNG",0.143476062134661
"931",2009-09-30,2.83561643835616,"Combination","Air Force","YOUNG",0.0761545258281013
"932",2009-09-30,2.83561643835616,"Combination","DLA","YOUNG",0.000695217146568521
"933",2009-09-30,2.83561643835616,"Combination","MDA","YOUNG",0.003212716518727
"934",2009-09-30,2.83561643835616,"Combination","Additional
DoD
Components","YOUNG",0.0459383213574367
"935",2009-09-30,2.83561643835616,"Cost+","Army","YOUNG",0.825914873457458
"936",2009-09-30,2.83561643835616,"Cost+","Navy","YOUNG",0.522155861279498
"937",2009-09-30,2.83561643835616,"Cost+","Air Force","YOUNG",0.407823844923144
"938",2009-09-30,2.83561643835616,"Cost+","DLA","YOUNG",0.000621366291405066
"939",2009-09-30,2.83561643835616,"Cost+","MDA","YOUNG",0.142803239001948
"940",2009-09-30,2.83561643835616,"Cost+","Additional
DoD
Components","YOUNG",0.0567112072634769
"941",2009-09-30,2.83561643835616,"Fixed","Army","YOUNG",1.15421951805586
"942",2009-09-30,2.83561643835616,"Fixed","Navy","YOUNG",0.376037651017536
"943",2009-09-30,2.83561643835616,"Fixed","Air Force","YOUNG",0.543417161008876
"944",2009-09-30,2.83561643835616,"Fixed","DLA","YOUNG",-0.0230163015263044
"945",2009-09-30,2.83561643835616,"Fixed","MDA","YOUNG",0.0113791124269322
"946",2009-09-30,2.83561643835616,"Fixed","Military
Health","YOUNG",-0.00221138960814029
"947",2009-09-30,2.83561643835616,"Fixed","Additional
DoD
Components","YOUNG",0.0571908647218013
"948",2009-09-30,2.83561643835616,"Time/Mat.","Army","YOUNG",0.645393576477593
"949",2009-09-30,2.83561643835616,"Time/Mat.","Navy","YOUNG",0.020840502294869
"950",2009-09-30,2.83561643835616,"Time/Mat.","Air Force","YOUNG",0.139012372061052
"951",2009-09-30,2.83561643835616,"Time/Mat.","DLA","YOUNG",0.00652328553799524
"952",2009-09-30,2.83561643835616,"Time/Mat.","MDA","YOUNG",0.00394838602511366
"953",2009-09-30,2.83561643835616,"Time/Mat.","Additional
DoD
Components","YOUNG",0.00986894952370643
"954",2009-09-30,2.83561643835616,"Unlabeled","Army","YOUNG",0.00649828415241394
"955",2009-09-30,2.83561643835616,"Unlabeled","Navy","YOUNG",0.0380644421844555
"956",2009-09-30,2.83561643835616,"Unlabeled","Air Force","YOUNG",-0.000326554102619615
"957",2009-09-30,2.83561643835616,"Unlabeled","DLA","YOUNG",0
"958",2009-09-30,2.83561643835616,"Unlabeled","MDA","YOUNG",0
"959",2009-09-30,2.83561643835616,"Unlabeled","Additional
DoD
Components","YOUNG",0.000947122266724399
"960",2009-09-30,2.92054794520548,"Combination","Army","YOUNG",1.31578076164754
"961",2009-09-30,2.92054794520548,"Combination","Navy","YOUNG",0.285184243515913
"962",2009-09-30,2.92054794520548,"Combination","Air Force","YOUNG",0.161913162069712
"963",2009-09-30,2.92054794520548,"Combination","DLA","YOUNG",0.00104972068629573
"964",2009-09-30,2.92054794520548,"Combination","MDA","YOUNG",0.00758273735657069
"965",2009-09-30,2.92054794520548,"Combination","Additional
DoD
Components","YOUNG",0.107034045193765
"966",2009-09-30,2.92054794520548,"Cost+","Army","YOUNG",1.14132353965144
"967",2009-09-30,2.92054794520548,"Cost+","Navy","YOUNG",0.896359673663131
"968",2009-09-30,2.92054794520548,"Cost+","Air Force","YOUNG",0.864630302717038
"969",2009-09-30,2.92054794520548,"Cost+","DLA","YOUNG",0.000550643710759905
"970",2009-09-30,2.92054794520548,"Cost+","MDA","YOUNG",0.145713348192249
"971",2009-09-30,2.92054794520548,"Cost+","Additional
DoD
Components","YOUNG",0.0294300909287725
"972",2009-09-30,2.92054794520548,"Fixed","Army","YOUNG",2.83576686573934
"973",2009-09-30,2.92054794520548,"Fixed","Navy","YOUNG",0.736693012416107
"974",2009-09-30,2.92054794520548,"Fixed","Air Force","YOUNG",0.624813186966876
"975",2009-09-30,2.92054794520548,"Fixed","DLA","YOUNG",0.0916028781879195
"976",2009-09-30,2.92054794520548,"Fixed","MDA","YOUNG",0.00161298584109115
"977",2009-09-30,2.92054794520548,"Fixed","Military
Health","YOUNG",0.00564707972504871
"978",2009-09-30,2.92054794520548,"Fixed","Additional
DoD
Components","YOUNG",0.0600519258930504
"979",2009-09-30,2.92054794520548,"Other","Navy","YOUNG",1.43590495778307e-05
"980",2009-09-30,2.92054794520548,"Time/Mat.","Army","YOUNG",0.707649803399004
"981",2009-09-30,2.92054794520548,"Time/Mat.","Navy","YOUNG",0.0319231130764235
"982",2009-09-30,2.92054794520548,"Time/Mat.","Air Force","YOUNG",0.187605288103486
"983",2009-09-30,2.92054794520548,"Time/Mat.","DLA","YOUNG",0.0341284617666162
"984",2009-09-30,2.92054794520548,"Time/Mat.","MDA","YOUNG",0.0141724857653172
"985",2009-09-30,2.92054794520548,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0397148038211734
"986",2009-09-30,2.92054794520548,"Unlabeled","Army","YOUNG",-0.00152534905823771
"987",2009-09-30,2.92054794520548,"Unlabeled","Navy","YOUNG",0.154711362849102
"988",2009-09-30,2.92054794520548,"Unlabeled","Air Force","YOUNG",0.00376728106733059
"989",2009-09-30,2.92054794520548,"Unlabeled","DLA","YOUNG",5.31934401385581e-05
"990",2009-09-30,2.92054794520548,"Unlabeled","Additional
DoD
Components","YOUNG",0.00209843715089846
"991",2010-09-30,1,"Combination","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00310902952503209
"992",2010-09-30,1,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.216758209039367
"993",2010-09-30,1,"Combination","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000308871127513907
"994",2010-09-30,1,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.000163580445014976
"995",2010-09-30,1,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.274155785216089
"996",2010-09-30,1,"Cost+","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.902052133515191
"997",2010-09-30,1,"Cost+","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.474364355990586
"998",2010-09-30,1,"Cost+","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00699038419982884
"999",2010-09-30,1,"Cost+","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0620481782199401
"1000",2010-09-30,1,"Cost+","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.049686511724433
"1001",2010-09-30,1,"Fixed","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",2.98646032027172
"1002",2010-09-30,1,"Fixed","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.30094547090287
"1003",2010-09-30,1,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.35471217045357
"1004",2010-09-30,1,"Fixed","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.76822152363072
"1005",2010-09-30,1,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000530666816431322
"1006",2010-09-30,1,"Fixed","Military
Health","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.159708870143346
"1007",2010-09-30,1,"Fixed","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.74404633976252
"1008",2010-09-30,1,"Time/Mat.","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0654292559370988
"1009",2010-09-30,1,"Time/Mat.","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0371647949614891
"1010",2010-09-30,1,"Time/Mat.","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0504787587933248
"1011",2010-09-30,1,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0731687118207103
"1012",2010-09-30,1,"Time/Mat.","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",6.41848523748395e-05
"1013",2010-09-30,1,"Time/Mat.","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0312620704749679
"1014",2010-09-30,1,"Unlabeled","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00578611658108686
"1015",2010-09-30,1,"Unlabeled","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00643723110825845
"1016",2010-09-30,1,"Unlabeled","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"1017",2010-09-30,1,"Unlabeled","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"1018",2010-09-30,1,"Unlabeled","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000365783771929825
"1019",2010-09-30,1.08493150684932,"Combination","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00274238612537441
"1020",2010-09-30,1.08493150684932,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0046282817821994
"1021",2010-09-30,1.08493150684932,"Combination","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00232020651476252
"1022",2010-09-30,1.08493150684932,"Combination","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"1023",2010-09-30,1.08493150684932,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.219130618057338
"1024",2010-09-30,1.08493150684932,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.53213947156611
"1025",2010-09-30,1.08493150684932,"Cost+","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.975254201850663
"1026",2010-09-30,1.08493150684932,"Cost+","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.328606393281985
"1027",2010-09-30,1.08493150684932,"Cost+","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000991059050064185
"1028",2010-09-30,1.08493150684932,"Cost+","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0242377118635002
"1029",2010-09-30,1.08493150684932,"Cost+","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.132506964676936
"1030",2010-09-30,1.08493150684932,"Fixed","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",4.72138569139923
"1031",2010-09-30,1.08493150684932,"Fixed","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.26118871572529
"1032",2010-09-30,1.08493150684932,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.686662883493795
"1033",2010-09-30,1.08493150684932,"Fixed","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",3.59561273164313
"1034",2010-09-30,1.08493150684932,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0023162053487377
"1035",2010-09-30,1.08493150684932,"Fixed","Military
Health","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0672189192019683
"1036",2010-09-30,1.08493150684932,"Fixed","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.474753048063757
"1037",2010-09-30,1.08493150684932,"Time/Mat.","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.102377832691485
"1038",2010-09-30,1.08493150684932,"Time/Mat.","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0535698614569961
"1039",2010-09-30,1.08493150684932,"Time/Mat.","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.101294609103552
"1040",2010-09-30,1.08493150684932,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0397345669554985
"1041",2010-09-30,1.08493150684932,"Time/Mat.","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00090928540864356
"1042",2010-09-30,1.08493150684932,"Time/Mat.","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0295474070175439
"1043",2010-09-30,1.08493150684932,"Unlabeled","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0063698424368849
"1044",2010-09-30,1.08493150684932,"Unlabeled","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00161449763585794
"1045",2010-09-30,1.08493150684932,"Unlabeled","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000256676444159178
"1046",2010-09-30,1.08493150684932,"Unlabeled","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00346476370346598
"1047",2010-09-30,1.16712328767123,"Combination","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0774452871523321
"1048",2010-09-30,1.16712328767123,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0198746892918271
"1049",2010-09-30,1.16712328767123,"Combination","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000105932327770646
"1050",2010-09-30,1.16712328767123,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00854237813436029
"1051",2010-09-30,1.16712328767123,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.26142741640993
"1052",2010-09-30,1.16712328767123,"Cost+","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.531856303027386
"1053",2010-09-30,1.16712328767123,"Cost+","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.620431395421481
"1054",2010-09-30,1.16712328767123,"Cost+","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00168052631578947
"1055",2010-09-30,1.16712328767123,"Cost+","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0283835419341036
"1056",2010-09-30,1.16712328767123,"Cost+","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.249117535119812
"1057",2010-09-30,1.16712328767123,"Fixed","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",6.6056017228819
"1058",2010-09-30,1.16712328767123,"Fixed","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",2.54512996207745
"1059",2010-09-30,1.16712328767123,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",2.33176509968977
"1060",2010-09-30,1.16712328767123,"Fixed","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.69069826622807
"1061",2010-09-30,1.16712328767123,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00417554062901155
"1062",2010-09-30,1.16712328767123,"Fixed","Military
Health","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000641767073170732
"1063",2010-09-30,1.16712328767123,"Fixed","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.78343508932392
"1064",2010-09-30,1.16712328767123,"Time/Mat.","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.275594911178862
"1065",2010-09-30,1.16712328767123,"Time/Mat.","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0527215493581515
"1066",2010-09-30,1.16712328767123,"Time/Mat.","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0790114380188276
"1067",2010-09-30,1.16712328767123,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0438667543752674
"1068",2010-09-30,1.16712328767123,"Time/Mat.","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0010453594351733
"1069",2010-09-30,1.16712328767123,"Time/Mat.","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0256508933461703
"1070",2010-09-30,1.16712328767123,"Unlabeled","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00955579177364142
"1071",2010-09-30,1.16712328767123,"Unlabeled","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00235486749037227
"1072",2010-09-30,1.16712328767123,"Unlabeled","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"1073",2010-09-30,1.16712328767123,"Unlabeled","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-1.20838682071031e-06
"1074",2010-09-30,1.25205479452055,"Combination","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0212193390671801
"1075",2010-09-30,1.25205479452055,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00794607777064613
"1076",2010-09-30,1.25205479452055,"Combination","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00446890930680359
"1077",2010-09-30,1.25205479452055,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0206209381364998
"1078",2010-09-30,1.25205479452055,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.664422491880616
"1079",2010-09-30,1.25205479452055,"Cost+","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.86191178111896
"1080",2010-09-30,1.25205479452055,"Cost+","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.742530885387249
"1081",2010-09-30,1.25205479452055,"Cost+","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0202412729995721
"1082",2010-09-30,1.25205479452055,"Cost+","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.119727918271288
"1083",2010-09-30,1.25205479452055,"Cost+","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.263801628080873
"1084",2010-09-30,1.25205479452055,"Fixed","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",3.66237548310869
"1085",2010-09-30,1.25205479452055,"Fixed","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.35103699063971
"1086",2010-09-30,1.25205479452055,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.85464190776637
"1087",2010-09-30,1.25205479452055,"Fixed","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",3.61928948704536
"1088",2010-09-30,1.25205479452055,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00314722121309371
"1089",2010-09-30,1.25205479452055,"Fixed","Military
Health","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.25769014012623
"1090",2010-09-30,1.25205479452055,"Fixed","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.692477525727428
"1091",2010-09-30,1.25205479452055,"Time/Mat.","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.159228250994865
"1092",2010-09-30,1.25205479452055,"Time/Mat.","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0484130503530167
"1093",2010-09-30,1.25205479452055,"Time/Mat.","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.100577356846384
"1094",2010-09-30,1.25205479452055,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0356161309157039
"1095",2010-09-30,1.25205479452055,"Time/Mat.","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00134788189987163
"1096",2010-09-30,1.25205479452055,"Time/Mat.","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0391197368955926
"1097",2010-09-30,1.25205479452055,"Unlabeled","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"1098",2010-09-30,1.25205479452055,"Unlabeled","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"1099",2010-09-30,1.25205479452055,"Unlabeled","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"1100",2010-09-30,1.25205479452055,"Unlabeled","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-2.50546320068464e-05
"1101",2010-09-30,1.33698630136986,"Combination","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0945036546534018
"1102",2010-09-30,1.33698630136986,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.252213945154044
"1103",2010-09-30,1.33698630136986,"Combination","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00249541471972614
"1104",2010-09-30,1.33698630136986,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00541438633932392
"1105",2010-09-30,1.33698630136986,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.974111586007702
"1106",2010-09-30,1.33698630136986,"Cost+","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.10880635111254
"1107",2010-09-30,1.33698630136986,"Cost+","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.830973464741121
"1108",2010-09-30,1.33698630136986,"Cost+","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00278007167308515
"1109",2010-09-30,1.33698630136986,"Cost+","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.132980655755242
"1110",2010-09-30,1.33698630136986,"Cost+","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.213345245560548
